no;date;time;year;month;doy;dow;death;cvd;resp;temp;dptp;rhum;pm10;o3
2677;30/04/1994;2677;1994;4;120;Saturday;100;47;7;3.611111111;33.625;92.75;8.672308386;22.3521875
2678;01/05/1994;2678;1994;5;121;Sunday;92;32;4;7.5;33.875;54.375;21.11364026;27.05295291
2679;02/05/1994;2679;1994;5;122;Monday;133;67;7;10.55555556;28.25;42.875;32.30726606;23.71455708
2680;03/05/1994;2680;1994;5;123;Tuesday;117;59;5;9.444444444;26;38.125;42.20376282;29.82280689
2681;04/05/1994;2681;1994;5;124;Wednesday;115;51;5;10.55555556;36.5;48.625;70.71424693;20.81683654
2682;05/05/1994;2682;1994;5;125;Thursday;123;48;13;14.16666667;40;70;55.73605606;22.70058191
2683;06/05/1994;2683;1994;5;126;Friday;90;41;6;7.5;31.875;60.875;10.56209513;29.60931806
2684;07/05/1994;2684;1994;5;127;Saturday;122;53;9;7.777777778;38.875;74.625;13.60070385;23.00242841
2685;08/05/1994;2685;1994;5;128;Sunday;134;62;14;11.94444444;39;46.25;25.5135529;28.98685305
2686;09/05/1994;2686;1994;5;129;Monday;122;56;8;16.38888889;30.5;33.5;34.62281385;26.25520598
2687;10/05/1994;2687;1994;5;130;Tuesday;112;46;11;13.61111111;35.375;38.75;58.69595152;19.29359067
2688;11/05/1994;2688;1994;5;131;Wednesday;114;51;9;16.94444444;42.5;49.375;67.22113375;33.12181061
2689;12/05/1994;2689;1994;5;132;Thursday;114;59;6;11.11111111;34.875;49.5;23.66009867;26.66765156
2690;13/05/1994;2690;1994;5;133;Friday;117;46;7;15.27777778;31;33.25;49.49565789;23.91244093
2691;14/05/1994;2691;1994;5;134;Saturday;126;46;8;15.83333333;60.125;90.125;42.82181355;21.03455525
2692;15/05/1994;2692;1994;5;135;Sunday;106;42;9;16.94444444;43.25;55;17.80681413;29.99966672
2693;16/05/1994;2693;1994;5;136;Monday;115;57;4;10.27777778;36.125;65.625;8.727099498;26.65869487
2694;17/05/1994;2694;1994;5;137;Tuesday;102;46;9;9.166666667;29.25;47.5;6.908536366;26.65493599
2695;18/05/1994;2695;1994;5;138;Wednesday;107;44;5;10.27777778;29.875;46.125;12.89110117;26.24098889
2696;19/05/1994;2696;1994;5;139;Thursday;115;51;12;12.22222222;37.75;45.75;21.84966305;26.11001173
2697;20/05/1994;2697;1994;5;140;Friday;109;43;10;15.27777778;42.75;41.25;51.60394694;26.66408068
2698;21/05/1994;2698;1994;5;141;Saturday;107;43;13;20;45.625;39.375;81.81695437;39.10059987
2699;22/05/1994;2699;1994;5;142;Sunday;104;45;5;22.77777778;49.75;39.875;65.80698601;46.48838784
2700;23/05/1994;2700;1994;5;143;Monday;104;47;6;20.27777778;54.125;66.5;49.52781831;37.17670235
2701;24/05/1994;2701;1994;5;144;Tuesday;124;58;10;19.16666667;60.875;74.125;40.8827483;28.39121141
2702;25/05/1994;2702;1994;5;145;Wednesday;120;45;12;18.61111111;58;84.625;29.35309708;26.77313986
2703;26/05/1994;2703;1994;5;146;Thursday;124;49;9;9.444444444;38;75.875;14.58505074;24.24469996
2704;27/05/1994;2704;1994;5;147;Friday;108;43;11;10.55555556;33.875;43.875;29.4213836;20.52045238
2705;28/05/1994;2705;1994;5;148;Saturday;123;54;6;17.22222222;46;40.5;38.90702883;33.25767267
2706;29/05/1994;2706;1994;5;149;Sunday;98;42;4;20.83333333;48.75;38.75;48.17515176;45.753055
2707;30/05/1994;2707;1994;5;150;Monday;109;51;6;25;59.375;46.5;45.84537748;47.62241539
2708;31/05/1994;2708;1994;5;151;Tuesday;122;45;15;23.88888889;40.5;30.5;48.93585744;28.51132049
2709;01/06/1994;2709;1994;6;152;Wednesday;118;54;11;13.33333333;34.25;49.875;26.45564065;25.5248618
2710;02/06/1994;2710;1994;6;153;Thursday;105;58;5;12.77777778;27.5;35.125;13.82430528;28.5549732
2711;03/06/1994;2711;1994;6;154;Friday;107;45;4;13.88888889;40.75;48.875;49.39258276;26.30846247
2712;04/06/1994;2712;1994;6;155;Saturday;111;50;7;16.11111111;39.75;35.5;38.77480582;35.27653885
2713;05/06/1994;2713;1994;6;156;Sunday;113;48;9;21.66666667;60;52.125;83.25382513;43.66498187
2714;06/06/1994;2714;1994;6;157;Monday;117;51;14;25;62.125;67.375;70.28897873;40.76792564
2715;07/06/1994;2715;1994;6;158;Tuesday;114;59;8;20.27777778;49.25;76.625;59.74849278;22.9626265
2716;08/06/1994;2716;1994;6;159;Wednesday;111;45;7;13.05555556;39.625;61.125;24.2686561;22.57506828
2717;09/06/1994;2717;1994;6;160;Thursday;119;51;13;13.33333333;33.875;37.75;32.82299578;29.08821607
2718;10/06/1994;2718;1994;6;161;Friday;117;51;14;16.38888889;40.875;44.625;48.41623727;25.5498346
2719;11/06/1994;2719;1994;6;162;Saturday;120;52;8;19.44444444;56;66.25;48.88047407;25.70257235
2720;12/06/1994;2720;1994;6;163;Sunday;98;38;5;22.5;58.125;51.75;20.33493536;31.67938415
2721;13/06/1994;2721;1994;6;164;Monday;134;52;8;25.55555556;66.875;71.25;34.6137727;34.18469264
2722;14/06/1994;2722;1994;6;165;Tuesday;110;43;7;26.66666667;70;54.625;50.23164853;30.21976272
2723;15/06/1994;2723;1994;6;166;Wednesday;107;44;14;30;66.375;48.875;85.18375919;31.01198061
2724;16/06/1994;2724;1994;6;167;Thursday;117;46;8;28.88888889;65;47.75;81.80709363;35.32088977
2725;17/06/1994;2725;1994;6;168;Friday;122;64;5;27.5;65.375;55.125;101.7778199;31.45684693
2726;18/06/1994;2726;1994;6;169;Saturday;125;50;12;27.77777778;64.25;51;66.73450243;52.76645018
2727;19/06/1994;2727;1994;6;170;Sunday;141;78;8;24.16666667;63.625;71.875;34.10227787;34.11547056
2728;20/06/1994;2728;1994;6;171;Monday;124;59;9;25.55555556;72;74;88.09973953;32.95616499
2729;21/06/1994;2729;1994;6;172;Tuesday;114;43;11;23.33333333;53;49;37.06234955;27.88319194
2730;22/06/1994;2730;1994;6;173;Wednesday;107;53;5;23.05555556;48;35.875;42.72654835;28.20868757
2731;23/06/1994;2731;1994;6;174;Thursday;116;41;4;19.72222222;62.625;96.125;34.34618718;24.36060505
2732;24/06/1994;2732;1994;6;175;Friday;112;37;13;17.5;54;70.875;22.86122356;32.22758272
2733;25/06/1994;2733;1994;6;176;Saturday;117;40;9;21.38888889;61;61.875;29.33048022;25.83492721
2734;26/06/1994;2734;1994;6;177;Sunday;92;36;8;20.27777778;59.75;84.75;31.49421322;33.75574453
2735;27/06/1994;2735;1994;6;178;Monday;103;46;7;20.83333333;54;51;28.9226292;25.47154625
2736;28/06/1994;2736;1994;6;179;Tuesday;119;41;9;23.61111111;59.5;57.625;46.92464563;27.55073033
2737;29/06/1994;2737;1994;6;180;Wednesday;122;61;7;21.38888889;58.875;65.625;32.33531155;26.81507469
2738;30/06/1994;2738;1994;6;181;Thursday;111;58;3;21.11111111;59.375;63.5;36.96241509;16.95167134
2739;01/07/1994;2739;1994;7;182;Friday;107;44;8;25;63.75;59.625;46.47767013;32.94132549
2740;02/07/1994;2740;1994;7;183;Saturday;103;47;8;17.5;52;78.75;10.93334098;18.63600412
2741;03/07/1994;2741;1994;7;184;Sunday;90;39;5;19.16666667;63.625;70.125;29.90733378;29.36615688
2742;04/07/1994;2742;1994;7;185;Monday;115;48;13;27.77777778;74;72.25;37.17775533;38.96028932
2743;05/07/1994;2743;1994;7;186;Tuesday;129;61;11;29.72222222;70.5;62.875;2.70859219;36.30358126
2744;06/07/1994;2744;1994;7;187;Wednesday;109;38;9;28.05555556;68.375;68;47.55160438;27.28378539
2745;07/07/1994;2745;1994;7;188;Thursday;117;54;10;26.38888889;70.25;82.5;45.61375432;20.72624029
2746;08/07/1994;2746;1994;7;189;Friday;106;46;4;23.33333333;60.375;74.5;37.4984646;22.10170031
2747;09/07/1994;2747;1994;7;190;Saturday;113;42;7;19.16666667;58.125;69.5;22.32425199;15.43245424
2748;10/07/1994;2748;1994;7;191;Sunday;87;38;7;18.88888889;54.5;69.625;9.100628831;21.08374709
2749;11/07/1994;2749;1994;7;192;Monday;115;43;5;20.83333333;66;63.375;64.07126348;24.7245005
2750;12/07/1994;2750;1994;7;193;Tuesday;103;57;5;27.22222222;67.5;82;46.01903564;33.83633398
2751;13/07/1994;2751;1994;7;194;Wednesday;109;51;8;19.16666667;58.5;81.5;22.8023386;18.08805448
2752;14/07/1994;2752;1994;7;195;Thursday;110;48;7;23.05555556;65.75;70.375;51.92013276;28.62738218
2753;15/07/1994;2753;1994;7;196;Friday;119;46;10;23.33333333;58.875;58.875;36.48153783;23.49868304
2754;16/07/1994;2754;1994;7;197;Saturday;93;42;4;23.05555556;64.75;71.125;34.11524787;29.16866223
2755;17/07/1994;2755;1994;7;198;Sunday;87;33;8;24.44444444;60.25;60.25;22.00898333;27.53691998
2756;18/07/1994;2756;1994;7;199;Monday;98;48;9;23.88888889;61.5;54.125;31.05822445;20.96937086
2757;19/07/1994;2757;1994;7;200;Tuesday;93;43;6;25;67.25;71.75;35.1004361;21.59751013
2758;20/07/1994;2758;1994;7;201;Wednesday;109;58;8;26.38888889;69.5;75.125;48.59289052;25.88624731
2759;21/07/1994;2759;1994;7;202;Thursday;116;49;7;23.61111111;66.625;82.75;36.1272935;18.51448282
2760;22/07/1994;2760;1994;7;203;Friday;97;42;3;22.5;64.125;69.375;27.66346728;13.92474607
2761;23/07/1994;2761;1994;7;204;Saturday;115;49;6;24.16666667;63.75;61.75;21.05570232;22.04396119
2762;24/07/1994;2762;1994;7;205;Sunday;101;43;5;23.61111111;57.25;54.625;10.95606412;23.54091747
2763;25/07/1994;2763;1994;7;206;Monday;100;50;6;22.5;51.5;50.375;34.1727926;16.3688953
2764;26/07/1994;2764;1994;7;207;Tuesday;91;43;2;18.88888889;54.375;65.875;31.06914599;16.27161936
2765;27/07/1994;2765;1994;7;208;Wednesday;108;43;8;19.72222222;54;65.625;19.9387457;14.8643475
2766;28/07/1994;2766;1994;7;209;Thursday;107;45;7;18.88888889;50.25;54.25;20.00735923;14.68507574
2767;29/07/1994;2767;1994;7;210;Friday;113;41;9;19.72222222;51.375;50.875;65.00404957;18.48112927
2768;30/07/1994;2768;1994;7;211;Saturday;119;45;5;21.11111111;57.75;55.625;68.17288417;28.95092579
2769;31/07/1994;2769;1994;7;212;Sunday;95;47;4;23.88888889;61.5;54.25;45.32156337;32.47516593
2770;01/08/1994;2770;1994;8;213;Monday;128;69;7;25;67;79.75;55.62901343;34.62255943
2771;02/08/1994;2771;1994;8;214;Tuesday;82;31;10;20.55555556;58;71.75;35.12896612;26.70613064
2772;03/08/1994;2772;1994;8;215;Wednesday;109;39;9;21.94444444;68.125;77.375;57.74821937;22.82443601
2773;04/08/1994;2773;1994;8;216;Thursday;102;46;5;20.83333333;53.75;71.375;41.13457881;21.09948846
2774;05/08/1994;2774;1994;8;217;Friday;105;44;9;15;47.375;63.875;10.11028605;19.9610502
2775;06/08/1994;2775;1994;8;218;Saturday;85;37;7;15.55555556;50.75;59.25;33.19048223;21.22524559
2776;07/08/1994;2776;1994;8;219;Sunday;100;49;10;18.33333333;57.25;56.375;21.69109709;33.66312915
2777;08/08/1994;2777;1994;8;220;Monday;103;45;6;23.33333333;60;79.625;47.20203934;29.46694104
2778;09/08/1994;2778;1994;8;221;Tuesday;122;52;12;14.72222222;51;74.375;19.81755933;20.24380677
2779;10/08/1994;2779;1994;8;222;Wednesday;117;41;9;16.11111111;57.5;90.625;NA;7.190009411
2780;11/08/1994;2780;1994;8;223;Thursday;135;61;8;17.5;59.25;86.25;25.16743955;24.1073961
2781;12/08/1994;2781;1994;8;224;Friday;110;37;7;18.61111111;64.75;89.375;39.33184106;17.11988058
2782;13/08/1994;2782;1994;8;225;Saturday;121;54;13;23.88888889;70.75;84.625;36.5672799;23.9201081
2783;14/08/1994;2783;1994;8;226;Sunday;117;42;6;18.05555556;50.875;61.75;28.6079746;20.09653826
2784;15/08/1994;2784;1994;8;227;Monday;107;50;6;19.16666667;51.5;57.625;27.74976014;15.93343736
2785;16/08/1994;2785;1994;8;228;Tuesday;124;54;7;19.16666667;58.125;66.125;64.32834839;21.03485413
2786;17/08/1994;2786;1994;8;229;Wednesday;115;60;6;21.11111111;61;67.625;48.33950502;28.4667823
2787;18/08/1994;2787;1994;8;230;Thursday;117;49;9;21.66666667;66.375;74.75;61.10844582;25.00557707
2788;19/08/1994;2788;1994;8;231;Friday;139;55;7;25;64.5;70.75;81.81830556;35.49926692
2789;20/08/1994;2789;1994;8;232;Saturday;116;48;8;21.11111111;62.125;80.125;26.83847797;31.19917943
2790;21/08/1994;2790;1994;8;233;Sunday;102;38;9;18.88888889;58.375;76.5;NA;20.0218875
2791;22/08/1994;2791;1994;8;234;Monday;115;55;5;20;57.5;63.625;42.39375823;14.59433701
2792;23/08/1994;2792;1994;8;235;Tuesday;125;52;11;20.83333333;61.25;62.875;57.37966939;22.73376981
2793;24/08/1994;2793;1994;8;236;Wednesday;119;47;11;25.27777778;70.375;74.125;57.75686289;33.49008434
2794;25/08/1994;2794;1994;8;237;Thursday;116;47;4;25.83333333;73;74.25;87.78498913;28.44619947
2795;26/08/1994;2795;1994;8;238;Friday;102;44;5;24.72222222;68.375;76.125;61.30838401;23.22763139
2796;27/08/1994;2796;1994;8;239;Saturday;93;34;10;25;68.125;62.75;102.4304947;34.46130479
2797;28/08/1994;2797;1994;8;240;Sunday;100;37;8;19.72222222;54.125;71.75;31.81715786;20.75782395
2798;29/08/1994;2798;1994;8;241;Monday;93;34;9;18.88888889;52.375;57.5;31.84530646;19.37685752
2799;30/08/1994;2799;1994;8;242;Tuesday;108;40;8;17.77777778;61.625;97.75;37.347754;11.62739869
2800;31/08/1994;2800;1994;8;243;Wednesday;99;43;7;16.38888889;53.375;82.25;23.90748924;15.70773871
2801;01/09/1994;2801;1994;9;244;Thursday;104;46;5;15;46.375;65.5;10.42375671;15.7764941
2802;02/09/1994;2802;1994;9;245;Friday;119;44;8;15;50.5;64;79.73056727;9.028068549
2803;03/09/1994;2803;1994;9;246;Saturday;99;42;6;16.66666667;53.875;77.125;33.25578375;17.5904998
2804;04/09/1994;2804;1994;9;247;Sunday;104;32;10;15.27777778;54.5;79.25;14.7093487;23.59231797
2805;05/09/1994;2805;1994;9;248;Monday;101;48;7;16.38888889;60.375;89.875;37.74789007;26.81412852
2806;06/09/1994;2806;1994;9;249;Tuesday;105;38;11;19.44444444;52;63.5;NA;15.74999885
2807;07/09/1994;2807;1994;9;250;Wednesday;109;49;9;18.33333333;51.75;58.5;47.72010541;13.66400109
2808;08/09/1994;2808;1994;9;251;Thursday;99;42;13;20.83333333;59.75;66.375;37.83810081;11.26619659
2809;09/09/1994;2809;1994;9;252;Friday;130;45;10;22.22222222;63.125;71.375;45.91267436;22.13813539
2810;10/09/1994;2810;1994;9;253;Saturday;99;41;4;24.72222222;63.5;73.5;33.77950418;26.93518422
2811;11/09/1994;2811;1994;9;254;Sunday;130;55;8;23.61111111;64.875;71;41.72187306;25.53033243
2812;12/09/1994;2812;1994;9;255;Monday;117;49;9;24.16666667;60.25;59;84.25336148;28.74278133
2813;13/09/1994;2813;1994;9;256;Tuesday;112;45;5;25;62.25;53.5;68.70610809;30.54199304
2814;14/09/1994;2814;1994;9;257;Wednesday;106;47;7;27.22222222;67.75;59.125;57.18269479;28.11393593
2815;15/09/1994;2815;1994;9;258;Thursday;133;57;3;26.94444444;60.625;47.625;115.2017522;34.35403526
2816;16/09/1994;2816;1994;9;259;Friday;106;45;13;23.33333333;56.875;61;72.72847097;34.27628503
2817;17/09/1994;2817;1994;9;260;Saturday;100;40;3;18.61111111;53;67;35.13574635;10.57969135
2818;18/09/1994;2818;1994;9;261;Sunday;108;45;9;19.44444444;43.125;39.5;23.81687835;12.23420902
2819;19/09/1994;2819;1994;9;262;Monday;111;48;4;21.11111111;55.25;59.125;57.34073377;16.67269596
2820;20/09/1994;2820;1994;9;263;Tuesday;109;51;5;21.94444444;53;48.5;76.45718419;21.88343871
2821;21/09/1994;2821;1994;9;264;Wednesday;98;41;9;21.66666667;48;39.75;77.8306966;30.99514213
2822;22/09/1994;2822;1994;9;265;Thursday;111;51;8;19.16666667;59.625;85.125;57.47030503;22.02589762
2823;23/09/1994;2823;1994;9;266;Friday;109;46;10;18.33333333;59.25;75.625;46.44284419;12.01125806
2824;24/09/1994;2824;1994;9;267;Saturday;108;42;9;17.5;61.375;92;29.27112393;11.95489437
2825;25/09/1994;2825;1994;9;268;Sunday;101;45;6;15.83333333;50.75;77.125;20.38692778;16.81067733
2826;26/09/1994;2826;1994;9;269;Monday;110;53;16;12.5;51.375;91.125;21.45744327;9.637855483
2827;27/09/1994;2827;1994;9;270;Tuesday;113;45;10;12.22222222;49.125;79.375;19.35471788;6.631534659
2828;28/09/1994;2828;1994;9;271;Wednesday;131;52;6;13.88888889;43.75;65.75;34.40472301;11.35921797
2829;29/09/1994;2829;1994;9;272;Thursday;101;49;7;14.16666667;46.5;63.25;35.66349517;6.846600291
2830;30/09/1994;2830;1994;9;273;Friday;134;65;11;19.72222222;56.5;77;55.4465004;20.09705202
2831;01/10/1994;2831;1994;10;274;Saturday;124;51;8;14.44444444;47.125;74.25;12.08449912;22.31385148
2832;02/10/1994;2832;1994;10;275;Sunday;118;50;9;13.88888889;41.5;56.875;9.095767888;23.33067645
2833;03/10/1994;2833;1994;10;276;Monday;107;48;10;14.16666667;45.75;68.375;14.45921769;24.20274659
2834;04/10/1994;2834;1994;10;277;Tuesday;136;61;11;11.94444444;44.75;78.125;19.75708229;11.03591068
2835;05/10/1994;2835;1994;10;278;Wednesday;127;53;10;10.55555556;42.75;60;38.77375454;7.111821024
2836;06/10/1994;2836;1994;10;279;Thursday;134;57;14;16.66666667;49.875;52.125;42.37630451;22.31457776
2837;07/10/1994;2837;1994;10;280;Friday;118;66;4;20;62.375;73.125;78.97432932;30.22986902
2838;08/10/1994;2838;1994;10;281;Saturday;118;60;6;13.33333333;47.125;88.625;20.33478823;3.753754428
2839;09/10/1994;2839;1994;10;282;Sunday;96;34;9;8.611111111;32.125;56.625;8.407222682;11.84365305
2840;10/10/1994;2840;1994;10;283;Monday;120;61;6;7.777777778;31.75;52.375;NA;12.28576503
2841;11/10/1994;2841;1994;10;284;Tuesday;121;49;7;9.166666667;40.75;64;34.17380994;13.27830254
2842;12/10/1994;2842;1994;10;285;Wednesday;113;46;8;10.83333333;47.75;80.625;44.29506851;8.978778583
2843;13/10/1994;2843;1994;10;286;Thursday;125;52;15;13.05555556;49.875;75.125;49.79893146;7.649844926
2844;14/10/1994;2844;1994;10;287;Friday;137;61;12;14.72222222;51.875;74.625;42.8800367;15.25133772
2845;15/10/1994;2845;1994;10;288;Saturday;116;50;6;14.44444444;53.25;73;45.06993373;15.32253053
2846;16/10/1994;2846;1994;10;289;Sunday;92;39;4;18.88888889;54.875;63.5;30.49488291;21.04038926
2847;17/10/1994;2847;1994;10;290;Monday;127;61;15;20.83333333;54.875;59.5;38.15623866;21.55949537
2848;18/10/1994;2848;1994;10;291;Tuesday;116;53;5;18.33333333;60.125;87.5;44.80402346;11.70182778
2849;19/10/1994;2849;1994;10;292;Wednesday;117;53;8;18.05555556;47.375;61.5;25.19121848;12.9313086
2850;20/10/1994;2850;1994;10;293;Thursday;122;46;7;13.88888889;46.875;72;29.34065817;8.333817823
2851;21/10/1994;2851;1994;10;294;Friday;123;63;9;13.61111111;45.375;58;96.4370493;9.411560153
2852;22/10/1994;2852;1994;10;295;Saturday;109;49;6;14.72222222;45.875;56.25;50.91014057;15.53932548
2853;23/10/1994;2853;1994;10;296;Sunday;94;45;7;11.11111111;35.5;57.375;19.28712562;12.5330843
2854;24/10/1994;2854;1994;10;297;Monday;100;55;6;8.333333333;27.625;51.125;30.09735023;13.00777876
2855;25/10/1994;2855;1994;10;298;Tuesday;118;56;11;6.111111111;30.125;60.5;20.7863317;9.807636073
2856;26/10/1994;2856;1994;10;299;Wednesday;102;44;5;5.555555556;30.75;68.5;34.92789462;7.313390527
2857;27/10/1994;2857;1994;10;300;Thursday;117;51;10;7.777777778;34.25;51.25;73.90139518;7.180139331
2858;28/10/1994;2858;1994;10;301;Friday;115;45;10;12.22222222;34.25;40;185.9999233;15.35621288
2859;29/10/1994;2859;1994;10;302;Saturday;113;46;7;13.88888889;40.875;55.375;41.25048501;17.75040059
2860;30/10/1994;2860;1994;10;303;Sunday;138;53;15;9.166666667;43.375;66.625;38.74753919;8.727780622
2861;31/10/1994;2861;1994;10;304;Monday;118;58;7;7.5;39.125;95.375;3.910644443;27.7381442
2862;01/11/1994;2862;1994;11;305;Tuesday;124;45;8;6.944444444;32;64.875;20.4926781;13.39248672
2863;02/11/1994;2863;1994;11;306;Wednesday;117;51;8;10.55555556;35.75;45.25;52.15970319;13.15380086
2864;03/11/1994;2864;1994;11;307;Thursday;107;51;7;15.83333333;62.125;90.5;59.64466095;12.35710713
2865;04/11/1994;2865;1994;11;308;Friday;136;62;12;14.72222222;55.625;92.25;14.9652377;6.341716758
2866;05/11/1994;2866;1994;11;309;Saturday;142;62;10;12.22222222;55.125;95.25;7.600494655;10.60300143
2867;06/11/1994;2867;1994;11;310;Sunday;120;49;10;8.888888889;35.375;65.375;10.02993601;16.55224587
2868;07/11/1994;2868;1994;11;311;Monday;93;49;6;8.055555556;39;58.875;18.85331494;12.13657686
2869;08/11/1994;2869;1994;11;312;Tuesday;102;46;9;12.77777778;50.375;85.125;35.13707397;10.14314178
2870;09/11/1994;2870;1994;11;313;Wednesday;99;38;7;8.333333333;33;60.25;3.462321861;27.77262525
2871;10/11/1994;2871;1994;11;314;Thursday;110;45;10;6.111111111;34.5;70.5;14.80213816;28.52909294
2872;11/11/1994;2872;1994;11;315;Friday;117;47;5;7.777777778;30.75;51.25;27.32983277;15.93331603
2873;12/11/1994;2873;1994;11;316;Saturday;128;36;21;8.055555556;46.375;84.125;22.68053256;7.708615212
2874;13/11/1994;2874;1994;11;317;Sunday;117;44;11;14.44444444;56.25;86.5;20.81336194;17.17898757
2875;14/11/1994;2875;1994;11;318;Monday;108;51;7;10.27777778;38.5;78.125;NA;10.95604668
2876;15/11/1994;2876;1994;11;319;Tuesday;108;47;8;5.277777778;34.125;75.625;14.64268657;14.58817503
2877;16/11/1994;2877;1994;11;320;Wednesday;114;49;7;6.388888889;35.25;70.125;37.69098127;16.11186479
2878;17/11/1994;2878;1994;11;321;Thursday;128;48;5;6.666666667;44.125;80.75;35.44244793;6.039292613
2879;18/11/1994;2879;1994;11;322;Friday;124;53;6;6.944444444;29.25;58.875;NA;13.86955376
2880;19/11/1994;2880;1994;11;323;Saturday;125;45;10;3.333333333;31.625;63.625;41.5411206;6.412275461
2881;20/11/1994;2881;1994;11;324;Sunday;120;51;5;11.11111111;38.5;53.5;21.13393869;10.92569441
2882;21/11/1994;2882;1994;11;325;Monday;119;55;8;6.111111111;28.25;67.625;14.1447622;19.01839434
2883;22/11/1994;2883;1994;11;326;Tuesday;125;50;11;-0.555555556;16.875;53.75;16.19719706;15.67342419
2884;23/11/1994;2884;1994;11;327;Wednesday;135;55;9;2.222222222;23.125;67.375;34.78580262;10.09721469
2885;24/11/1994;2885;1994;11;328;Thursday;113;53;8;3.888888889;33.75;72;13.83804358;14.24227353
2886;25/11/1994;2886;1994;11;329;Friday;124;54;6;3.888888889;16.5;45.375;10.78030765;12.1059054
2887;26/11/1994;2887;1994;11;330;Saturday;107;54;7;1.666666667;24.75;61;17.44534923;23.0714647
2888;27/11/1994;2888;1994;11;331;Sunday;116;46;9;8.611111111;44.375;77.75;19.00704964;13.79917881
2889;28/11/1994;2889;1994;11;332;Monday;107;51;7;2.222222222;24;65.5;13.98784331;16.89822235
2890;29/11/1994;2890;1994;11;333;Tuesday;124;59;12;-1.388888889;22.625;75.125;25.21641494;12.81681862
2891;30/11/1994;2891;1994;11;334;Wednesday;102;41;5;-1.666666667;24.25;74.875;36.17460436;7.423652354
2892;01/12/1994;2892;1994;12;335;Thursday;132;61;6;5.555555556;29.5;48.125;72.46197029;11.23889273
